9961.08; 12365.32; 19134.02; 19955.68; 8773.57; 4973.66; 3433.84; 2464.62; 1908.13; 1909.24; 3746.24; 4864.49
8048.08; 11834.61; 12453.84; 9197.36; 5706.71; 3853.09; 2508.70; 1559.29; 1285.68; 1616.62; 3095.74; 5487.31
8410.89; 11814.88; 11806.98; 12100.98; 8106.99; 4119.02; 2499.51; 1733.91; 1235.20; 1209.75; 3164.13; 5971.09
10140.55; 9533.88; 11527.77; 10766.85; 8204.97; 4054.89; 2454.92; 1681.34; 862.74; 1341.26; 1565.06; 4363.04
10717.04; 15184.87; 15333.77; 19499.74; 13137.73; 7018.65; 3846.98; 2928.78; 2196.43; 2188.02; 3250.63; 6612.12
8628.96; 11269.20; 16213.87; 14218.97; 10086.17; 4848.07; 3011.87; 2133.97; 1476.71; 1611.37; 2505.70; 4502.39
7064.74; 9667.55; 10375.39; 11806.64; 8396.94; 4134.98; 2579.41; 1672.59; 842.62; 1157.39; 3160.66; 7175.51
10657.33; 10641.42; 11954.18; 11609.86; 7238.42; 3820.21; 2420.62; 1674.01; 1138.93; 1171.22; 2040.69; 4553.24
7906.38; 11436.23; 9278.02; 9711.69; 6335.44; 3441.62; 2447.40; 1806.77; 1233.34; 1988.67; 3160.77; 4548.33
8621.24; 15874.92; 21189.92; 17997.41; 9190.61; 5224.86; 3521.19; 2663.14; 2044.32; 2275.82; 3999.28; 7233.94
10243.56; 10802.43; 11916.89; 13339.33; 7761.45; 3937.58; 2547.75; 1960.38; 1290.67; 1710.51; 4193.53; 6782.77
10248.69; 14383.92; 20158.79; 14177.47; 9192.09; 5113.88; 3218.41; 2315.14; 1670.81; 3255.53; 4517.28; 10424.59
20570.77; 25418.33; 20518.64; 19120.58; 12165.10; 5899.72; 4084.75; 3147.59; 1986.49; 2712.37; 4818.80; 9951.14
11257.04; 11960.86; 12974.44; 12245.06; 7025.06; 3904.62; 2606.78; 1820.77; 1266.78; 871.94; 2747.07; 6015.72
15291.41; 18783.62; 16801.51; 17808.55; 13240.12; 8290.63; 4205.63; 2933.91; 2239.64; 3016.16; 5932.14; 9672.84
13241.40; 12313.23; 11295.89; 11626.71; 7309.54; 4886.41; 2977.45; 1963.89; 1377.22; 1159.28; 1735.32; 3195.99
5860.64; 10079.99; 13352.66; 18473.72; 9526.22; 4419.16; 2844.31; 2245.44; 1989.72; 1784.15; 4455.06; 6138.24
9596.90; 9642.31; 12266.20; 13041.95; 7021.32; 3634.04; 2433.98; 1693.33; 1262.57; 1311.90; 1674.50; 8940.92
13023.92; 14706.91; 14526.93; 11955.06; 7673.87; 4108.28; 2231.96; 1501.12; 1007.62; 902.48; 2185.28; 3473.23
4256.86; 5359.30; 8310.83; 9642.71; 7650.86; 3325.81; 1994.59; 1510.38; 1164.56; 1371.24; 2064.02; 3724.95
6188.64; 8125.59; 7546.79; 9942.19; 6866.52; 3747.01; 2036.49; 1307.51; 933.25; 854.87; 992.61; 2256.09
5302.05; 4461.79; 9725.02; 10185.40; 7642.36; 3312.39; 1847.58; 1202.73; 935.38; 900.38; 1246.21; 3572.29
6168.43; 4151.34; 5957.86; 7900.76; 5264.24; 2287.05; 1358.91; 975.02; 817.28; 1364.44; 2107.45; 3811.05
7766.03; 8790.79; 9419.56; 9758.54; 6947.11; 3813.55; 2221.47; 1269.21; 852.79; 741.19; 1164.55; 4747.37
4798.87; 8203.64; 7447.24; 7793.86; 5699.19; 2930.43; 1782.56; 1228.33; 975.15; 887.02; 1831.82; 3440.86
6999.79; 5833.63; 10249.23; 9036.81; 6893.57; 3940.95; 2414.55; 1781.27; 1469.55; 1353.16; 4430.59; 10678.96
18268.12; 17390.62; 23144.98; 28422.97; 15146.93; 8202.62; 4472.87; 3211.67; 2524.70; 2603.01; 2108.38; 4568.77
8063.27; 12288.60; 12611.01; 14724.73; 10985.49; 5709.46; 2789.56; 2014.79; 1442.05; 1636.09; 2287.82; 2917.82
10216.08; 15881.43; 15361.13; 14199.00; 8543.77; 4500.86; 2853.44; 1869.28; 1326.80; 1320.59; 2021.36; 3326.01
5925.12; 12659.99; 16471.77; 15528.08; 8983.08; 4967.17; 2778.97; 1696.15; 1263.24; 1194.48; 1965.26; 4719.87
8819.71; 13461.27; 14429.73; 11410.18; 6799.92; 3542.02; 2020.60; 1481.10; 1127.70; 938.97; 1180.24; 1828.73
3870.46; 7559.41; 9579.49; 9533.84; 5719.60; 2448.84; 1521.76; 1163.50; 1041.09; 1126.81; 1666.15; 3210.70
8760.81; 10546.05; 11021.06; 7788.35; 6257.29; 3155.81; 2180.17; 1650.53; 1235.30; 1035.37; 1305.11; 1602.98
8125.91; 15655.36; 15162.91; 12569.23; 8060.25; 3872.20; 2200.45; 1528.58; 1139.97; 1775.83; 2875.47; 5298.60
6324.64; 8951.23; 11920.24; 15730.25; 11297.38; 4904.41; 2512.51; 1749.27; 1418.01; 1598.11; 2576.50; 5204.52
7287.73; 12433.43; 14105.40; 12849.19; 7622.00; 4038.82; 2287.66; 1602.39; 1298.93; 1438.76; 2073.89; 3255.30
5848.64; 7482.50; 10988.23; 12501.83; 8570.76; 3928.64; 2124.26; 1469.81; 1182.84; 1193.53; 1947.36; 3434.52
6376.90; 8216.52; 18280.26; 14828.14; 9144.85; 4175.38; 2269.63; 1574.17; 1334.94; 1331.07; 1922.69; 8354.25
7589.47; 10218.49; 12513.86; 10936.99; 5988.18; 2928.31; 1862.19; 1311.31; 1133.02; 1170.94; 1723.22; 3863.24
8124.46; 12409.06; 16250.42; 12474.82; 8226.16; 3247.61; 1919.58; 1395.67; 1183.99; 1456.98; 2998.41; 2879.86
3029.67; 4439.73; 6201.99; 9246.83; 6239.24; 2746.20; 1653.08; 1254.06; 1095.49; 1288.01; 2716.47; 5161.66
5960.05; 8128.56; 11153.29; 10757.36; 5606.36; 2616.18; 1638.08; 1314.78; 1161.64; 1219.64; 1667.00; 3190.62
7502.62; 7189.89; 11123.23; 14350.29; 9115.82; 3866.82; 2317.07; 1734.10; 1266.12; 1711.91; 3309.71; 6216.52
7500.81; 11955.40; 16953.48; 20150.46; 18215.00; 8060.89; 3527.59; 2258.86; 1887.16; 1919.04; 2727.06; 4271.15
6604.27; 11880.51; 11956.36; 14180.01; 11848.07; 4851.74; 2793.26; 1880.10; 1457.30; 1451.19; 2281.80; 3391.94
4720.02; 7482.70; 9741.90; 9827.76; 6153.02; 3310.79; 1957.39; 1420.54; 1230.56; 1821.86; 2769.49; 5635.47
8138.94; 16289.47; 14529.86; 13131.40; 12583.34; 5637.44; 2883.76; 1866.37; 1472.07; 1866.36; 2458.85; 4255.72
13573.66; 14189.52; 22222.03; 17525.86; 12964.68; 6222.12; 3208.12; 2278.55; 1747.18; 1796.49; 2157.07; 3936.57
10662.04; 22315.93; 21594.82; 16987.32; 10098.29; 4380.99; 2654.79; 2001.50; 2026.75; 2141.95; 3078.66; 3660.42
9368.73; 20935.69; 29614.11; 20781.57; 10285.55; 4792.04; 2984.68; 2246.76; 1921.50; 2005.60; 2674.23; 6438.47
12880.53; 14362.22; 12332.95; 15895.07; 9095.56; 4336.07; 2655.39; 1983.52; 1672.56; 1706.58; 3723.84; 6617.53
12360.09; 19181.12; 17989.30; 16714.08; 10620.25; 5205.92; 2915.92; 2083.25; 1840.72; 2086.36; 2265.48; 2482.32
5242.76; 16278.29; 14260.45; 15334.18; 7540.73; 3575.29; 2240.59; 1747.59; 1492.86; 1630.72; 2456.85; 5265.98
7383.73; 7858.61; 9149.67; 13731.54; 9569.91; 3657.99; 2085.14; 1564.53; 1503.90; 1463.13; 2046.67; 2766.95
7828.21; 17560.98; 17066.61; 20159.85; 14298.59; 5651.15; 2783.66; 1840.57; 1438.54; 2035.00; 3451.62; 7027.22
16956.67; 15656.42; 17186.69; 14969.44; 9550.80; 4305.92; 2437.86; 1742.54; 1565.49; 2211.32; 2685.23; 3301.98
5111.39; 5905.61; 11043.40; 11832.54; 5872.00; 2713.05; 1681.11; 1381.50; 1189.80; 1325.61; 1897.98; 4781.38
8164.34; 9429.24; 14483.61; 15341.20; 10389.36; 4214.55; 2315.70; 1679.86; 1383.59; 1451.93; 2580.96; 6159.81
8386.76; 9307.40; 12285.21; 15039.36; 11302.30; 4477.38; 2615.24; 1912.57; 1632.09; 1679.84; 3355.78; 10761.13
19924.50; 13440.86; 16270.12; 12739.44; 7086.22; 3494.57; 2315.18; 1628.70; 1629.15; 1745.12; 2088.53; 2963.91
6865.39; 9801.61; 11956.94; 15960.34; 12176.20; 5186.03; 2423.41; 1771.65; 1462.39; 1528.42; 2099.18; 3802.85
6105.51; 18748.91; 13997.58; 13424.85; 8080.84; 3576.57; 2049.45; 1565.98; 1552.51; 1653.99; 2832.79; 6990.65
9091.81; 10181.61; 11856.24; 10161.22; 6252.28; 2761.03; 1798.14; 1402.26; 1328.37; 1539.99; 2000.60; 3477.43
9302.73; 12723.98; 17652.31; 16159.31; 8712.30; 4119.79; 2558.22; 1751.39; 1441.83; 1460.25; 1688.81; 4367.65
8384.29; 12947.90; 13362.54; 15502.14; 13639.48; 6830.89; 2892.67; 1967.04; 1411.46; 1457.25; 2504.62; 5608.83
9021.75; 8347.56; 10357.48; 11557.89; 8177.17; 3467.84; 2150.88; 1559.55; 1185.23; 1511.84; 2575.48; 3591.66
8404.13; 11825.70; 16781.76; 21871.95; 15493.71; 6222.30; 3377.94; 2180.09; 1774.01; 1736.70; 2033.99; 3658.25
6045.59; 7875.39; 10801.97; 7454.51; 4176.02; 2178.83; 1643.93; 1031.70; 1040.09; 1128.42; 2092.43; 4407.63
6956.93; 6916.35; 11222.68; 9176.94; 7273.82; 2903.96; 1846.15; 1272.67; 1124.28; 1262.38; 2389.69; 6170.32
12534.83; 14248.50; 18067.69; 15635.81; 10388.18; 3731.83; 2397.69; 1756.86; 1498.93; 1552.87; 2699.89; 6856.85
8303.76; 8781.88; 11305.40; 12032.82; 5996.18; 3275.57; 1991.81; 1417.21; 1094.76; 1427.32; 2444.16; 5758.18
16245.50; 16014.68; 13323.29; 12672.34; 6219.11; 2983.96; 1701.56; 1182.19; 1042.35; 1189.85; 1770.25; 2554.29
5963.53; 9425.75; 12698.63; 14166.15; 7902.10; 3381.97; 1870.38; 1322.11; 1023.99; 1044.44; 2038.96; 3113.60
7127.46; 19866.30; 21287.51; 19325.11; 10437.39; 4049.96; 2366.24; 1669.36; 1335.70; 1392.93; 2047.20; 3387.47
5746.39; 11333.17; 16312.93; 13805.35; 9587.25; 3749.09; 2044.24; 1288.26; 1042.35; 1114.97; 1531.02; 5162.24
9151.51; 9298.21; 11735.55; 18383.51; 14777.74; 5330.79; 2484.37; 1552.43; 1253.69; 1593.50; 3212.51; 4062.54
5410.32; 13264.51; 15123.70; 12022.91; 6170.71; 2728.76; 1627.21; 1169.83; 920.74; 930.65; 1174.56; 2423.24
4008.14; 8762.49; 12902.53; 15165.75; 10439.71; 3763.16; 1944.19; 1263.83; 952.28; 949.14; 1455.34; 4734.28
6689.67; 9526.91; 11783.99; 14322.97; 17332.25; 7460.04; 3095.48; 1757.12; 1463.71; 1808.89; 3504.17; 5574.80